#node	date	numeric date
NODE_0000303	2023-02-27	2023.157534
EPI_ISL_17261682	2023-02-27	2023.157534
EPI_ISL_17261684	2023-02-27	2023.157534
NODE_0000644	2022-09-17	2022.710573
NODE_0000646	2022-10-12	2022.779124
EPI_ISL_16698193	2022-12-28	2022.990411
EPI_ISL_16853795	2023-01-04	2023.009589
EPI_ISL_16634394	2022-12-01	2022.916438
NODE_0000648	2022-11-28	2022.908521
EPI_ISL_17488748	2023-03-25	2023.228767
NODE_0000649	2023-04-19	2023.297260
EPI_ISL_17836319	2023-04-19	2023.297260
EPI_ISL_17836313	2023-04-24	2023.310959
NODE_0000650	2022-10-03	2022.755079
EPI_ISL_17031836	2023-02-05	2023.097260
EPI_ISL_16671022	2023-01-03	2023.006849
EPI_ISL_16636015	2022-12-05	2022.927397
NODE_0000667	2023-01-12	2023.031507
EPI_ISL_16702149	2023-01-12	2023.031507
EPI_ISL_17494786	2023-01-20	2023.053425
NODE_0000657	2022-11-18	2022.881498
EPI_ISL_16599054	2022-12-01	2022.916438
NODE_0000311	2022-11-20	2022.885970
EPI_ISL_17805439	2022-12-24	2022.979452
NODE_0000312	2022-11-20	2022.885970
EPI_ISL_16970226	2023-02-01	2023.086301
NODE_0000658	2023-02-10	2023.110959
EPI_ISL_17493147	2023-02-10	2023.110959
EPI_ISL_16970270	2023-02-10	2023.110959
NODE_0000669	2022-11-07	2022.851405
EPI_ISL_17805515	2022-12-31	2022.998630
EPI_ISL_17489256	2023-03-13	2023.195890
EPI_ISL_16712137	2022-12-21	2022.971233
NODE_0000670	2022-11-24	2022.897664
EPI_ISL_17488985	2023-03-01	2023.163014
EPI_ISL_16977155	2023-02-03	2023.091781
NODE_0000347	2022-11-29	2022.910285
EPI_ISL_17492924	2022-12-02	2022.919178
NODE_0000351	2022-11-30	2022.914615
EPI_ISL_16306930	2022-12-02	2022.919178
NODE_0000354	2022-12-02	2022.919178
EPI_ISL_17492926	2022-12-02	2022.919178
EPI_ISL_16306928	2022-12-02	2022.919178
NODE_0000316	2022-11-23	2022.894906
NODE_0000656	2023-02-28	2023.160608
EPI_ISL_17485668	2023-03-31	2023.245205
EPI_ISL_17485642	2023-04-03	2023.253425
NODE_0000318	2022-11-23	2022.894906
NODE_0000663	2022-12-20	2022.968238
EPI_ISL_17625372	2023-04-26	2023.316438
EPI_ISL_17697768	2023-04-24	2023.310959
NODE_0000320	2022-11-27	2022.906214
NODE_0000651	2022-12-27	2022.988659
EPI_ISL_16614090	2023-01-03	2023.006849
NODE_0000652	2023-02-09	2023.108219
EPI_ISL_17068959	2023-02-09	2023.108219
EPI_ISL_17262857	2023-03-07	2023.179452
NODE_0000326	2022-11-29	2022.911461
EPI_ISL_17162751	2023-02-08	2023.105479
NODE_0000327	2022-12-01	2022.916438
EPI_ISL_16635250	2022-12-01	2022.916438
EPI_ISL_17493980	2023-03-08	2023.182192
NODE_0000679	2022-11-03	2022.838476
EPI_ISL_16709476	2022-12-23	2022.976712
EPI_ISL_17273669	2023-01-30	2023.080822
NODE_0000689	2022-12-05	2022.927397
EPI_ISL_16635072	2022-12-05	2022.927397
EPI_ISL_16635058	2022-12-06	2022.930137
NODE_0000330	2022-11-29	2022.911658
EPI_ISL_16635096	2023-01-05	2023.012329
NODE_0000333	2022-11-29	2022.911658
NODE_0000690	2022-12-23	2022.977047
EPI_ISL_17494795	2023-02-03	2023.091781
EPI_ISL_17494800	2023-02-03	2023.091781
NODE_0000335	2023-02-23	2023.146575
EPI_ISL_17494901	2023-02-23	2023.146575
EPI_ISL_17494810	2023-03-03	2023.168493
NODE_0000336	2023-01-01	2023.001370
EPI_ISL_16970442	2023-01-01	2023.001370
NODE_0000337	2023-01-05	2023.012329
EPI_ISL_16735405	2023-01-05	2023.012329
NODE_0000338	2023-02-01	2023.086803
EPI_ISL_17632968	2023-04-10	2023.272603
NODE_0000340	2023-02-03	2023.091781
EPI_ISL_17494807	2023-02-03	2023.091781
NODE_0000684	2023-03-30	2023.242466
EPI_ISL_17494819	2023-03-30	2023.242466
EPI_ISL_17494815	2023-03-30	2023.242466
NODE_0000377	2022-09-27	2022.738327
EPI_ISL_16854389	2023-01-28	2023.075342
NODE_0000378	2022-09-27	2022.738327
EPI_ISL_16481855	2022-12-27	2022.987671
NODE_0000379	2022-09-27	2022.738327
EPI_ISL_16709260	2022-12-31	2022.998630
NODE_0000393	2022-09-27	2022.738327
NODE_0000160	2022-12-07	2022.933266
EPI_ISL_17170786	2023-01-30	2023.080822
NODE_0000398	2022-12-22	2022.972910
EPI_ISL_16711744	2022-12-23	2022.976712
NODE_0000239	2022-12-23	2022.977305
EPI_ISL_16711694	2022-12-24	2022.979452
NODE_0000241	2022-12-25	2022.982192
EPI_ISL_16711789	2022-12-25	2022.982192
EPI_ISL_17171010	2023-02-21	2023.141096
NODE_0000165	2022-12-21	2022.970079
NODE_0000172	2022-12-30	2022.996352
EPI_ISL_17494244	2023-01-17	2023.045205
EPI_ISL_17494075	2023-01-24	2023.064384
EPI_ISL_17490590	2023-03-14	2023.198630
EPI_ISL_17490458	2023-03-21	2023.217808
NODE_0000244	2022-12-29	2022.993600
EPI_ISL_17490343	2023-03-26	2023.231507
NODE_0000246	2023-01-25	2023.066556
NODE_0000166	2023-02-22	2023.143836
EPI_ISL_17495265	2023-02-22	2023.143836
NODE_0000249	2023-02-27	2023.157534
EPI_ISL_17495435	2023-02-28	2023.160274
EPI_ISL_17488810	2023-02-27	2023.157534
NODE_0000250	2023-02-02	2023.089041
EPI_ISL_17494143	2023-02-02	2023.089041
NODE_0000251	2023-02-18	2023.132877
EPI_ISL_17494912	2023-02-18	2023.132877
NODE_0000252	2023-02-22	2023.143836
EPI_ISL_17494915	2023-02-22	2023.143836
EPI_ISL_17494442	2023-02-26	2023.154795
NODE_0000410	2022-10-10	2022.773822
NODE_0000090	2022-11-08	2022.854485
EPI_ISL_16711883	2022-12-21	2022.971233
EPI_ISL_18070764	2023-02-10	2023.110959
NODE_0000412	2022-10-10	2022.773822
NODE_0000068	2022-11-05	2022.846400
EPI_ISL_16635269	2022-12-10	2022.941096
EPI_ISL_16597929	2023-01-09	2023.023288
EPI_ISL_16598695	2023-01-11	2023.028767
EPI_ISL_17487896	2023-03-13	2023.195890
EPI_ISL_17488735	2023-01-31	2023.083562
EPI_ISL_16481864	2022-12-20	2022.968493
NODE_0000074	2022-11-30	2022.913797
EPI_ISL_17228009	2023-02-21	2023.141096
EPI_ISL_17684475	2023-04-25	2023.313699
NODE_0000232	2022-11-05	2022.846400
EPI_ISL_17227736	2023-02-27	2023.157534
NODE_0000234	2022-11-20	2022.887235
EPI_ISL_17494269	2023-03-16	2023.204110
NODE_0000235	2022-12-19	2022.966593
NODE_0000070	2023-01-24	2023.065350
EPI_ISL_17678422	2023-05-03	2023.335616
EPI_ISL_18009907	2023-05-01	2023.330137
NODE_0000237	2022-12-21	2022.971233
EPI_ISL_17186008	2023-03-03	2023.168493
EPI_ISL_16608424	2022-12-21	2022.971233
NODE_0000420	2022-10-10	2022.773936
EPI_ISL_17031549	2022-12-13	2022.949315
NODE_0000422	2022-10-10	2022.773936
NODE_0000136	2022-11-07	2022.851626
EPI_ISL_16614074	2022-12-04	2022.924658
EPI_ISL_16614015	2022-12-02	2022.919178
NODE_0000141	2023-03-08	2023.181991
EPI_ISL_17765801	2023-04-01	2023.247945
EPI_ISL_17492985	2023-03-19	2023.212329
NODE_0000137	2022-12-02	2022.919178
EPI_ISL_16614020	2022-12-02	2022.919178
EPI_ISL_17625343	2023-05-02	2023.332877
EPI_ISL_17784906	2023-03-31	2023.245205
NODE_0000426	2022-10-10	2022.773936
NODE_0000096	2022-12-05	2022.926702
EPI_ISL_17086607	2023-01-16	2023.042466
EPI_ISL_16598681	2022-12-19	2022.965753
NODE_0000428	2022-10-16	2022.789618
EPI_ISL_16709252	2022-12-01	2022.916438
NODE_0000343	2022-10-16	2022.789618
NODE_0000027	2022-11-07	2022.851601
EPI_ISL_16711753	2023-01-10	2023.026027
EPI_ISL_17488823	2023-02-28	2023.160274
EPI_ISL_16635833	2023-01-12	2023.031507
EPI_ISL_17789968	2023-03-29	2023.239726
NODE_0000033	2023-02-28	2023.160274
EPI_ISL_17488847	2023-03-01	2023.163014
EPI_ISL_17488848	2023-02-28	2023.160274
NODE_0000035	2022-12-22	2022.972617
EPI_ISL_16635293	2023-01-03	2023.006849
EPI_ISL_16635309	2023-01-03	2023.006849
NODE_0000028	2022-11-19	2022.883827
EPI_ISL_17739752	2023-05-08	2023.349315
EPI_ISL_17836348	2023-04-30	2023.327397
EPI_ISL_17492741	2023-02-22	2023.143836
NODE_0000348	2022-10-16	2022.789618
EPI_ISL_17031703	2023-01-17	2023.045205
NODE_0000350	2022-10-16	2022.789618
NODE_0000100	2022-11-14	2022.869088
EPI_ISL_17689375	2023-04-22	2023.305479
EPI_ISL_17487112	2023-01-05	2023.012329
NODE_0000353	2022-10-16	2022.789618
NODE_0000058	2023-05-05	2023.341096
EPI_ISL_17652405	2023-05-05	2023.341096
EPI_ISL_17652404	2023-05-05	2023.341096
NODE_0000355	2022-10-23	2022.809555
EPI_ISL_16641683	2022-12-28	2022.990411
NODE_0000356	2022-10-23	2022.809555
NODE_0000694	2022-11-18	2022.881806
EPI_ISL_18070861	2023-03-10	2023.187671
NODE_0000695	2023-02-28	2023.160274
EPI_ISL_17487986	2023-02-28	2023.160274
EPI_ISL_17493586	2023-03-21	2023.217808
NODE_0000359	2022-10-31	2022.832463
NODE_0000145	2022-12-03	2022.922072
EPI_ISL_17086600	2023-01-09	2023.023288
EPI_ISL_17086579	2022-12-29	2022.993151
NODE_0000362	2022-10-31	2022.832463
EPI_ISL_17493008	2023-03-16	2023.204110
NODE_0000363	2022-11-08	2022.853190
EPI_ISL_16635234	2023-01-05	2023.012329
NODE_0000365	2022-11-11	2022.862230
EPI_ISL_17031546	2022-12-13	2022.949315
NODE_0000368	2022-11-11	2022.862243
NODE_0000182	2022-12-07	2022.933327
EPI_ISL_17789941	2023-03-09	2023.184932
EPI_ISL_16635115	2023-01-08	2023.020548
EPI_ISL_16635101	2023-01-05	2023.012329
NODE_0000370	2022-11-11	2022.862521
EPI_ISL_16937133	2022-12-21	2022.971233
NODE_0000372	2022-11-11	2022.862521
EPI_ISL_17850625	2023-05-07	2023.346575
NODE_0000374	2022-11-11	2022.862521
EPI_ISL_17808299	2023-05-15	2023.368493
NODE_0000375	2022-11-11	2022.862521
NODE_0000083	2022-12-03	2022.920619
EPI_ISL_18330787	2023-03-10	2023.187671
EPI_ISL_18330786	2023-03-09	2023.184932
NODE_0000088	2023-01-11	2023.028975
EPI_ISL_18330851	2023-03-11	2023.190411
EPI_ISL_18330785	2023-03-09	2023.184932
NODE_0000085	2022-12-30	2022.996226
EPI_ISL_18330789	2023-03-13	2023.195890
NODE_0000086	2023-03-08	2023.182943
EPI_ISL_18330791	2023-03-20	2023.215068
EPI_ISL_18330790	2023-03-21	2023.217808
NODE_0000380	2022-11-24	2022.897943
EPI_ISL_17185746	2022-12-29	2022.993151
NODE_0000381	2022-11-26	2022.903121
EPI_ISL_17273439	2023-03-12	2023.193151
NODE_0000383	2022-11-28	2022.908292
EPI_ISL_16713281	2023-01-02	2023.004110
NODE_0000384	2022-11-30	2022.913461
EPI_ISL_16635082	2023-01-04	2023.009589
NODE_0000385	2022-12-02	2022.918504
EPI_ISL_16597934	2023-01-08	2023.020548
NODE_0000387	2022-12-03	2022.922835
EPI_ISL_16636017	2022-12-05	2022.927397
NODE_0000388	2022-12-05	2022.927397
EPI_ISL_16636008	2022-12-05	2022.927397
NODE_0000389	2022-12-14	2022.952055
EPI_ISL_17031557	2022-12-14	2022.952055
NODE_0000391	2022-12-30	2022.994787
EPI_ISL_17789932	2023-02-16	2023.127397
NODE_0000392	2022-12-31	2022.999547
NODE_0000053	2023-02-23	2023.147113
EPI_ISL_17490523	2023-03-23	2023.223288
EPI_ISL_17495045	2023-03-14	2023.198630
NODE_0000395	2023-01-02	2023.004110
EPI_ISL_16713292	2023-01-02	2023.004110
NODE_0000396	2023-01-07	2023.018725
EPI_ISL_16597939	2023-01-09	2023.023288
NODE_0000397	2023-01-09	2023.023288
EPI_ISL_16636229	2023-01-09	2023.023288
EPI_ISL_16597937	2023-01-09	2023.023288
NODE_0000193	2022-09-30	2022.746369
EPI_ISL_17262863	2023-03-10	2023.187671
EPI_ISL_17086556	2022-12-11	2022.943836
EPI_ISL_17243385	2023-03-01	2023.163014
EPI_ISL_16636251	2023-01-12	2023.031507
NODE_0000286	2023-01-28	2023.074913
EPI_ISL_17227405	2023-02-24	2023.149315
EPI_ISL_17227402	2023-02-26	2023.154795
NODE_0000323	2022-11-10	2022.858756
EPI_ISL_17170787	2023-02-01	2023.086301
EPI_ISL_17492864	2022-12-24	2022.979452
NODE_0000288	2022-10-29	2022.826921
EPI_ISL_16617220	2022-12-17	2022.960274
NODE_0000289	2022-12-05	2022.926722
EPI_ISL_17805479	2022-12-31	2022.998630
EPI_ISL_17273691	2023-02-27	2023.157534
NODE_0000291	2022-10-27	2022.820392
EPI_ISL_16561130	2023-01-02	2023.004110
EPI_ISL_17485558	2023-04-03	2023.253425
EPI_ISL_17645660	2023-05-03	2023.335616
NODE_0000297	2022-10-12	2022.778857
EPI_ISL_17547564	2023-03-03	2023.168493
EPI_ISL_17805504	2022-12-31	2022.998630
EPI_ISL_17199743	2023-02-14	2023.121918
NODE_0000233	2022-11-02	2022.838281
EPI_ISL_17031544	2022-12-13	2022.949315
EPI_ISL_17494564	2023-03-17	2023.206849
EPI_ISL_16635732	2023-01-05	2023.012329
EPI_ISL_17581684	2022-12-11	2022.943836
EPI_ISL_17785518	2022-12-19	2022.965753
EPI_ISL_17785527	2023-03-13	2023.195890
NODE_0000280	2022-11-03	2022.840718
EPI_ISL_16698018	2023-01-22	2023.058904
EPI_ISL_16635982	2023-01-04	2023.009589
EPI_ISL_17785565	2023-03-19	2023.212329
NODE_0000283	2023-01-03	2023.007100
EPI_ISL_17770290	2023-05-16	2023.371233
NODE_0000284	2023-03-10	2023.187671
EPI_ISL_17678379	2023-05-03	2023.335616
EPI_ISL_17489359	2023-03-10	2023.187671
NODE_0000273	2022-11-04	2022.841958
EPI_ISL_16635211	2022-12-31	2022.998630
NODE_0000274	2022-11-19	2022.884677
EPI_ISL_17645524	2023-04-15	2023.286301
EPI_ISL_17488987	2023-02-27	2023.157534
EPI_ISL_16679362	2023-01-20	2023.053425
NODE_0000491	2022-12-01	2022.916891
EPI_ISL_16598352	2022-12-30	2022.995890
NODE_0000411	2023-01-07	2023.017662
EPI_ISL_17493397	2023-02-16	2023.127397
EPI_ISL_17495352	2023-03-06	2023.176712
NODE_0000300	2022-11-05	2022.845762
EPI_ISL_17261758	2023-03-06	2023.176712
EPI_ISL_16524087	2023-01-03	2023.006849
EPI_ISL_16902502	2023-01-30	2023.080822
NODE_0000310	2023-01-14	2023.037129
EPI_ISL_17029118	2023-01-30	2023.080822
EPI_ISL_17029129	2023-02-03	2023.091781
NODE_0000301	2023-01-09	2023.021971
EPI_ISL_17493966	2023-03-02	2023.165753
NODE_0000302	2023-03-20	2023.214882
EPI_ISL_17783591	2023-04-24	2023.310959
EPI_ISL_17619017	2023-04-21	2023.302740
NODE_0000304	2023-01-17	2023.045205
EPI_ISL_17170746	2023-01-17	2023.045205
EPI_ISL_17489868	2023-01-30	2023.080822
NODE_0000305	2023-01-30	2023.080822
EPI_ISL_17170770	2023-01-30	2023.080822
EPI_ISL_17489864	2023-02-07	2023.102740
NODE_0000206	2022-11-04	2022.843095
EPI_ISL_17487697	2023-03-10	2023.187671
EPI_ISL_16635113	2023-01-08	2023.020548
NODE_0000214	2022-12-08	2022.935616
EPI_ISL_16634708	2022-12-08	2022.935616
EPI_ISL_17493738	2023-03-19	2023.212329
NODE_0000218	2022-11-23	2022.894623
EPI_ISL_17805459	2022-12-31	2022.998630
NODE_0000219	2022-12-05	2022.926334
EPI_ISL_17205162	2023-03-03	2023.168493
EPI_ISL_16719080	2023-01-20	2023.053425
NODE_0000210	2023-01-21	2023.057139
EPI_ISL_17516816	2023-04-03	2023.253425
EPI_ISL_17493835	2023-03-20	2023.215068
EPI_ISL_17516851	2023-04-10	2023.272603
EPI_ISL_17516775	2023-03-30	2023.242466
NODE_0000433	2022-11-23	2022.893749
EPI_ISL_17547626	2023-04-16	2023.289041
NODE_0000436	2022-12-26	2022.985433
EPI_ISL_17659222	2023-04-30	2023.327397
NODE_0000437	2022-12-28	2022.990411
EPI_ISL_16635180	2022-12-28	2022.990411
EPI_ISL_17492982	2023-03-20	2023.215068
NODE_0000255	2022-11-02	2022.835843
EPI_ISL_16635198	2022-12-29	2022.993151
EPI_ISL_16926306	2023-01-28	2023.075342
EPI_ISL_17227397	2023-02-20	2023.138356
EPI_ISL_16709216	2023-01-10	2023.026027
EPI_ISL_16709202	2023-01-04	2023.009589
NODE_0000439	2022-11-02	2022.836301
NODE_0000441	2022-12-23	2022.976712
EPI_ISL_17501490	2023-04-06	2023.261644
EPI_ISL_16636082	2022-12-23	2022.976712
NODE_0000261	2022-12-29	2022.993731
EPI_ISL_17678393	2023-05-03	2023.335616
EPI_ISL_17703974	2023-04-27	2023.319178
NODE_0000262	2023-03-19	2023.212329
EPI_ISL_17492958	2023-03-19	2023.212329
EPI_ISL_17492959	2023-03-19	2023.212329
NODE_0000266	2022-11-18	2022.881270
EPI_ISL_17547531	2023-04-03	2023.253425
EPI_ISL_16283961	2022-12-17	2022.960274
EPI_ISL_17615045	2023-04-02	2023.250685
EPI_ISL_16468031	2022-12-19	2022.965753
NODE_0000447	2022-12-26	2022.986297
EPI_ISL_17493602	2023-03-23	2023.223288
NODE_0000449	2023-01-06	2023.014928
EPI_ISL_16830920	2023-01-18	2023.047945
EPI_ISL_17620376	2023-03-05	2023.173973
NODE_0000518	2022-10-10	2022.772991
NODE_0000195	2022-11-06	2022.848457
EPI_ISL_16854390	2023-01-28	2023.075342
EPI_ISL_16713306	2023-01-02	2023.004110
EPI_ISL_16597068	2022-12-28	2022.990411
NODE_0000522	2022-11-18	2022.879585
NODE_0000197	2022-12-16	2022.957534
EPI_ISL_17488984	2023-03-13	2023.195890
EPI_ISL_16481350	2022-12-16	2022.957534
NODE_0000524	2022-11-18	2022.879585
EPI_ISL_16597059	2022-12-16	2022.957534
NODE_0000526	2022-11-18	2022.879585
EPI_ISL_16597055	2022-12-16	2022.957534
NODE_0000419	2022-12-05	2022.928316
NODE_0000204	2023-02-01	2023.086301
EPI_ISL_17488294	2023-02-03	2023.091781
EPI_ISL_17488094	2023-02-01	2023.086301
NODE_0000421	2022-12-14	2022.952017
EPI_ISL_16636187	2022-12-25	2022.982192
EPI_ISL_17027417	2023-02-10	2023.110959
NODE_0000541	2022-10-20	2022.802213
EPI_ISL_16635064	2022-12-23	2022.976712
NODE_0000550	2022-10-20	2022.802213
EPI_ISL_16713279	2023-01-01	2023.001370
NODE_0000551	2022-10-20	2022.802213
NODE_0000240	2022-12-03	2022.921766
EPI_ISL_16634673	2022-12-03	2022.921918
EPI_ISL_16524104	2022-12-28	2022.990411
EPI_ISL_17199904	2023-03-09	2023.184932
NODE_0000557	2022-10-20	2022.802213
NODE_0000245	2022-11-07	2022.850540
EPI_ISL_17488392	2023-02-02	2023.089041
EPI_ISL_17492984	2023-03-18	2023.209589
NODE_0000248	2022-12-14	2022.953007
EPI_ISL_16709460	2023-01-03	2023.006849
EPI_ISL_16854345	2023-01-16	2023.042466
NODE_0000561	2022-12-07	2022.933098
EPI_ISL_16646075	2023-01-05	2023.012329
NODE_0000583	2022-12-10	2022.940622
EPI_ISL_17031555	2022-12-13	2022.949315
NODE_0000584	2022-12-11	2022.944963
EPI_ISL_17031552	2022-12-13	2022.949315
NODE_0000585	2022-12-13	2022.949315
EPI_ISL_17031554	2022-12-13	2022.949315
NODE_0000415	2023-01-09	2023.023288
EPI_ISL_17775087	2023-04-26	2023.316438
EPI_ISL_16597936	2023-01-09	2023.023288
NODE_0000589	2022-11-06	2022.848983
EPI_ISL_16283995	2022-12-06	2022.930137
NODE_0000451	2022-11-07	2022.851726
EPI_ISL_17185730	2023-01-13	2023.034247
NODE_0000453	2022-11-07	2022.851726
NODE_0000315	2022-12-08	2022.936762
EPI_ISL_17951311	2023-05-10	2023.354795
EPI_ISL_17489338	2023-03-18	2023.209589
NODE_0000455	2022-11-07	2022.851726
EPI_ISL_17805467	2022-12-31	2022.998630
NODE_0000457	2022-11-07	2022.851726
NODE_0000224	2022-11-25	2022.898807
NODE_0000231	2023-01-21	2023.056142
EPI_ISL_17784912	2023-04-01	2023.247945
EPI_ISL_17784911	2023-04-01	2023.247945
NODE_0000460	2023-02-09	2023.109161
EPI_ISL_17545761	2023-03-26	2023.231507
NODE_0000461	2023-02-11	2023.113699
EPI_ISL_16968148	2023-02-11	2023.113699
EPI_ISL_17488878	2023-03-07	2023.179452
NODE_0000225	2023-02-07	2023.101799
NODE_0000227	2023-02-16	2023.127397
EPI_ISL_17072205	2023-02-16	2023.127397
EPI_ISL_17489141	2023-02-16	2023.127397
NODE_0000464	2023-02-16	2023.127397
EPI_ISL_17489151	2023-02-16	2023.127397
EPI_ISL_17072195	2023-02-16	2023.127397
NODE_0000466	2022-11-29	2022.912139
NODE_0000324	2023-01-04	2023.009589
EPI_ISL_16635985	2023-01-04	2023.009589
NODE_0000325	2023-02-13	2023.118082
EPI_ISL_17493036	2023-04-02	2023.250685
NODE_0000329	2023-03-04	2023.170077
EPI_ISL_17280135	2023-03-12	2023.193151
EPI_ISL_17487011	2023-03-15	2023.201370
NODE_0000608	2023-03-03	2023.168493
EPI_ISL_17188274	2023-03-03	2023.168493
NODE_0000470	2023-03-05	2023.173973
EPI_ISL_17280121	2023-03-05	2023.173973
NODE_0000471	2023-03-10	2023.187671
EPI_ISL_17487017	2023-03-21	2023.217808
EPI_ISL_17280155	2023-03-10	2023.187671
NODE_0000472	2022-12-01	2022.916438
EPI_ISL_16641617	2022-12-01	2022.916438
NODE_0000473	2022-12-07	2022.934164
EPI_ISL_17516787	2023-04-03	2023.253425
NODE_0000474	2022-12-09	2022.938167
EPI_ISL_18009780	2023-05-02	2023.332877
NODE_0000475	2022-12-22	2022.975266
EPI_ISL_17632951	2023-04-21	2023.302740
NODE_0000476	2022-12-25	2022.980844
NODE_0000294	2023-03-24	2023.226027
EPI_ISL_17850661	2023-05-03	2023.335616
EPI_ISL_17489426	2023-03-24	2023.226027
NODE_0000478	2022-12-27	2022.986303
EPI_ISL_17494530	2023-02-26	2023.154795
NODE_0000479	2022-12-28	2022.991328
EPI_ISL_17162745	2023-02-08	2023.105479
NODE_0000482	2022-12-30	2022.995890
EPI_ISL_16750687	2022-12-30	2022.995890
EPI_ISL_17765808	2023-04-01	2023.247945
NODE_0000394	2022-09-22	2022.725689
NODE_0000624	2022-11-12	2022.865106
NODE_0000516	2022-12-20	2022.967682
EPI_ISL_17075764	2023-02-18	2023.132877
EPI_ISL_16758072	2023-01-11	2023.028767
NODE_0000635	2022-11-12	2022.865106
EPI_ISL_16610690	2022-12-05	2022.927397
NODE_0000485	2022-11-29	2022.909709
EPI_ISL_16610660	2022-12-02	2022.919178
NODE_0000487	2022-11-30	2022.914009
EPI_ISL_16610665	2022-12-02	2022.919178
NODE_0000488	2022-12-02	2022.918539
EPI_ISL_17489531	2022-12-02	2022.919178
NODE_0000489	2022-12-03	2022.922835
EPI_ISL_17489518	2022-12-04	2022.924658
NODE_0000490	2022-12-05	2022.927397
EPI_ISL_16610691	2022-12-05	2022.927397
EPI_ISL_17489509	2022-12-05	2022.927397
NODE_0000399	2022-10-04	2022.756393
EPI_ISL_16597066	2022-12-28	2022.990411
NODE_0000400	2022-10-15	2022.787459
EPI_ISL_17031728	2023-01-22	2023.058904
EPI_ISL_17031930	2023-02-15	2023.124658
EPI_ISL_17031912	2023-02-14	2023.121918
EPI_ISL_16604477	2022-12-21	2022.971233
EPI_ISL_16635431	2022-12-05	2022.927397
EPI_ISL_16597071	2023-01-03	2023.006849
EPI_ISL_16633894	2022-12-07	2022.932877
EPI_ISL_16597024	2022-12-14	2022.952055
EPI_ISL_16809290	2023-01-25	2023.067123
EPI_ISL_16634663	2022-12-02	2022.919178
EPI_ISL_16740774	2023-01-01	2023.001370
NODE_0000502	2023-01-09	2023.023288
EPI_ISL_17170825	2023-01-09	2023.023288
EPI_ISL_17489753	2023-02-08	2023.105479
NODE_0000507	2022-12-23	2022.976712
EPI_ISL_17489487	2022-12-23	2022.976712
EPI_ISL_16610696	2022-12-23	2022.976712
NODE_0000513	2022-12-01	2022.916438
EPI_ISL_16634496	2022-12-01	2022.916438
EPI_ISL_16634501	2022-12-01	2022.916438
NODE_0000431	2022-12-30	2022.995354
NODE_0000432	2023-01-12	2023.031507
EPI_ISL_17492890	2023-01-12	2023.031507
EPI_ISL_16899497	2023-01-12	2023.031507
NODE_0000498	2023-01-12	2023.031507
EPI_ISL_16899474	2023-01-12	2023.031507
EPI_ISL_17495527	2023-01-12	2023.031507
NODE_0000465	2022-11-13	2022.867364
EPI_ISL_16634813	2022-12-23	2022.976712
EPI_ISL_16599051	2022-12-01	2022.916438
EPI_ISL_16634341	2022-12-11	2022.943836
EPI_ISL_17485692	2023-03-27	2023.234247
EPI_ISL_16634837	2022-12-22	2022.973973
EPI_ISL_16634367	2022-12-01	2022.916438
EPI_ISL_16634554	2022-12-02	2022.919178
NODE_0000500	2022-11-25	2022.901287
NODE_0000477	2023-03-22	2023.220548
EPI_ISL_17485690	2023-03-23	2023.223288
EPI_ISL_17493194	2023-03-22	2023.220548
NODE_0000503	2022-11-27	2022.905613
EPI_ISL_16599045	2022-12-01	2022.916438
NODE_0000504	2022-11-29	2022.910278
EPI_ISL_16634490	2022-12-01	2022.916438
NODE_0000505	2022-11-30	2022.914755
EPI_ISL_16599044	2022-12-01	2022.916438
NODE_0000506	2022-12-02	2022.919178
EPI_ISL_16634629	2022-12-03	2022.921918
EPI_ISL_16634557	2022-12-02	2022.919178
NODE_0000401	2022-11-14	2022.869216
EPI_ISL_16604872	2023-01-08	2023.020548
EPI_ISL_16968112	2022-12-12	2022.946575
EPI_ISL_17197938	2023-02-13	2023.119178
NODE_0000413	2023-01-24	2023.064384
EPI_ISL_17170785	2023-01-30	2023.080822
EPI_ISL_17493502	2023-01-24	2023.064384
NODE_0000404	2022-12-04	2022.924365
NODE_0000405	2023-03-10	2023.187762
EPI_ISL_17615034	2023-04-13	2023.280822
EPI_ISL_17516761	2023-04-03	2023.253425
EPI_ISL_17652386	2023-04-17	2023.291781
NODE_0000407	2023-02-11	2023.114215
EPI_ISL_18070800	2023-02-24	2023.149315
